5291,1906-0707-8108-0205,33.109.80.67,IDBI315,Bank,53.3788495,-6.1822287,2020-04-09 00:00:00
33122,4474-5759-9316-6743,28.54.157.134,HDFC329,Bank,49.7720225,4.7201792,2020-04-09 00:00:00
25027,6532-9618-9914-9531,217.20.254.23,IDBI865,Bank,-6.7498213,110.7245903,2020-04-09 00:00:00
33225,6986-1625-8871-6422,175.170.126.100,ICICI167,Bank,-7.459928,110.2727569,2020-04-09 00:00:00
11824,3170-6218-3656-6421,95.227.253.209,IDBI739,Bank,38.5298862,-28.5185092,2020-04-09 00:00:00
30883,2037-9044-2601-0154,94.157.236.182,SBI115,Franchise,-8.4824984,118.9586867,2020-04-09 00:00:00
38376,0895-7261-1312-6879,62.73.4.97,IDBI305,Franchise,0.663325,103.4569571,2020-04-09 00:00:00
37865,7433-5799-8455-2719,190.8.45.197,SBI177,Bank,-34.6795558,-58.5577501,2020-04-09 00:00:00
35041,6134-8060-1477-4360,240.153.83.152,AXIS148,Franchise,-6.6134916,111.0579632,2020-04-09 00:00:00
29146,5960-9902-4300-3687,197.120.18.133,AXIS127,Franchise,29.574103,106.537605,2020-04-09 00:00:00
9226,9227-4193-9882-8397,171.240.33.239,AXIS786,Bank,-37.9599734,-57.6201482,2020-04-09 00:00:00
29246,8871-0575-8623-0046,61.118.106.76,IDBI171,Bank,25.606486,100.267638,2020-04-09 00:00:00
16219,7905-2677-6323-1050,151.35.27.118,HDFC464,Bank,50.9427305,39.4789854,2020-04-09 00:00:00
28460,2556-4286-9833-4026,168.253.120.250,YESBANK103,Franchise,40.2343129,44.2868976,2020-04-09 00:00:00
2945,2862-6292-4287-1585,167.16.103.42,IDBI203,Bank,5.3268119,132.2239117,2020-04-09 00:00:00
29335,2696-6301-2469-4317,159.96.104.181,IDBI874,Bank,-4.9281176,38.904164,2020-04-09 00:00:00
19756,5008-7646-3063-1243,79.155.114.230,ICICI743,Franchise,-10.539,121.8525,2020-04-09 00:00:00
10311,0731-4093-9533-8110,9.208.212.121,SBI723,Franchise,38.7933106,140.2234077,2020-04-09 00:00:00
27739,6909-1774-3447-8285,82.110.206.130,YESBANK914,Franchise,30.069463,104.616392,2020-04-09 00:00:00
7078,4362-0028-6680-0960,182.31.134.3,YESBANK275,Bank,51.6203554,24.9194195,2020-04-09 00:00:00
24643,5834-4919-4461-2232,215.154.175.43,HDFC806,Bank,47.859986,-3.6006683,2020-04-09 00:00:00
33114,5064-8806-3019-9180,220.189.94.118,YESBANK437,Franchise,5.668899,-72.994095,2020-04-09 00:00:00
9648,8783-0668-9163-9921,15.249.51.7,YESBANK824,Franchise,26.641315,100.222545,2020-04-09 00:00:00
6305,0936-0326-2525-1903,15.40.152.235,IDBI668,Franchise,-22.4231821,-45.4535162,2020-04-09 00:00:00
38986,4066-9742-0650-7233,225.92.165.251,YESBANK918,Bank,28.311573,120.562011,2020-04-09 00:00:00
36234,7506-9114-7834-8558,33.9.142.229,YESBANK301,Bank,-20.1608912,57.5012222,2020-04-09 00:00:00
34886,8438-0305-5844-2001,133.48.125.11,IDBI621,Bank,7.0727574,100.4059456,2020-04-09 00:00:00
31182,4162-6140-8418-7507,124.61.146.54,HDFC714,Bank,60.663088,17.1532607,2020-04-09 00:00:00
27300,9011-2546-6263-7610,251.62.94.134,HDFC855,Bank,32.370069,35.072538,2020-04-09 00:00:00
35712,6098-8978-6157-0212,130.219.51.41,ICICI105,Bank,41.1399814,-104.8202462,2020-04-09 00:00:00
10666,2402-0589-7238-7439,18.197.55.7,SBI173,Bank,27.692542,111.664316,2020-04-09 00:00:00
28326,1820-4819-7650-2742,95.80.51.211,AXIS940,Franchise,50.8839386,18.6840269,2020-04-09 00:00:00
3568,5976-8902-8752-5969,57.34.33.159,IDBI788,Franchise,35.5334785,135.2486671,2020-04-09 00:00:00
14918,9868-3986-8702-6321,67.68.191.20,IDBI169,Franchise,49.988725,20.7001411,2020-04-09 00:00:00
36292,7959-3832-9774-9233,59.242.69.212,YESBANK456,Bank,48.695223,2.190167,2020-04-09 00:00:00
13665,8145-2446-8531-0572,209.231.235.173,YESBANK765,Franchise,52.3871271,16.9124981,2020-04-09 00:00:00
21753,5228-7771-5852-7909,58.216.253.13,HDFC114,Bank,-12.0820196,-76.928234,2020-04-09 00:00:00
38194,4449-2564-9897-9010,35.202.155.79,ICICI643,Franchise,34.198019,108.879265,2020-04-09 00:00:00
31184,5295-6123-3265-1324,62.235.142.193,IDBI795,Franchise,16.4306671,100.1255164,2020-04-09 00:00:00
5582,6414-6403-6653-8134,204.96.92.91,SBI923,Franchise,5.9052,120.9569,2020-04-09 00:00:00
6382,3472-3340-7511-8274,163.96.198.115,IDBI743,Franchise,40.7325414,22.6920826,2020-04-09 00:00:00
8034,7029-0465-7200-5325,11.10.168.96,AXIS805,Franchise,30.274084,120.15507,2020-04-09 00:00:00
35894,2679-9444-8537-5411,23.112.229.210,IDBI455,Bank,36.8022774,-76.2768755,2020-04-09 00:00:00
27879,1805-8121-0800-0699,246.70.184.74,ICICI197,Franchise,41.7396715,-85.9262162,2020-04-09 00:00:00
1508,0147-4639-1489-7340,31.208.18.12,IDBI450,Franchise,55.7382444,37.6148,2020-04-09 00:00:00
20046,3250-7311-8315-8950,72.232.20.23,ICICI500,Bank,41.516826,122.765409,2020-04-09 00:00:00
27873,0661-2133-0533-0258,115.94.10.141,SBI343,Bank,50.4406629,20.938154,2020-04-09 00:00:00
1820,6207-8837-5669-0165,245.167.191.121,YESBANK224,Franchise,39.9346079,119.4508351,2020-04-09 00:00:00
33772,4192-2493-1279-2821,210.126.139.82,IDBI480,Bank,33.3487793,130.8188513,2020-04-09 00:00:00
14499,1198-1157-5044-4264,207.246.38.247,HDFC159,Franchise,48.8295482,107.0468263,2020-04-09 00:00:00
14051,9686-9085-1645-1832,4.204.194.35,HDFC348,Franchise,9.2894242,12.2416715,2020-04-09 00:00:00
26653,8373-4604-8830-2870,115.50.232.239,ICICI162,Bank,41.3006835,-8.4787949,2020-04-09 00:00:00
34280,4259-7220-4720-9282,135.157.136.128,YESBANK512,Franchise,29.859268,89.387008,2020-04-09 00:00:00
8434,4577-8557-9502-4462,62.136.155.214,HDFC756,Franchise,34.8422936,36.7307641,2020-04-09 00:00:00
10600,3476-8458-7515-0639,212.125.24.127,SBI441,Franchise,5.419092,100.343645,2020-04-09 00:00:00
12079,5755-7341-2233-8982,2.112.173.72,YESBANK546,Bank,-21.35188,-46.4970116,2020-04-09 00:00:00
27656,6010-6720-1252-5939,5.135.237.178,AXIS186,Franchise,59.2074685,9.6105211,2020-04-09 00:00:00
38295,0282-0411-4335-2357,165.147.189.184,SBI930,Bank,24.9372186,118.6422409,2020-04-09 00:00:00
27847,8931-5749-3638-0112,20.0.233.173,ICICI759,Franchise,0.3323852,-78.2162833,2020-04-09 00:00:00
37470,3820-9916-9713-3478,149.59.70.140,AXIS791,Franchise,26.3448341,127.833984,2020-04-09 00:00:00
1111,0475-4863-0094-2414,109.146.104.84,AXIS844,Franchise,10.6693395,-61.5325824,2020-04-09 00:00:00
33437,9090-1697-5318-8281,86.72.121.198,AXIS227,Franchise,41.2378592,-8.5349198,2020-04-09 00:00:00
6489,9088-7571-6038-5404,6.90.137.60,AXIS661,Bank,29.837883,120.353629,2020-04-09 00:00:00
22347,7130-9251-0017-2384,120.252.5.80,SBI867,Franchise,23.17277,114.289528,2020-04-09 00:00:00
20760,2896-7282-4644-0037,62.240.110.125,SBI975,Bank,14.5155311,120.9812921,2020-04-09 00:00:00
18296,6265-2295-3098-1963,83.131.108.121,AXIS459,Bank,50.4254568,30.5176371,2020-04-09 00:00:00
15817,5415-7816-2245-1543,108.129.168.105,YESBANK372,Bank,13.2979317,123.7802005,2020-04-09 00:00:00
25000,5013-3570-4305-8989,49.72.36.175,AXIS782,Bank,18.2746509,-74.1643652,2020-04-09 00:00:00
1578,0784-9796-2115-3398,54.102.22.231,IDBI224,Bank,1.0620859,104.2366983,2020-04-09 00:00:00
28654,9911-1628-0092-2980,210.59.72.51,HDFC874,Franchise,43.4945737,5.8978018,2020-04-09 00:00:00
32800,8761-8257-9997-5189,13.6.24.91,SBI214,Franchise,5.3262083,-4.3667907,2020-04-09 00:00:00
10585,6025-9896-9195-4255,59.236.157.22,IDBI772,Franchise,48.7803815,2.4549884,2020-04-09 00:00:00
27881,9947-1417-7622-5639,150.26.103.106,ICICI799,Franchise,44.4466286,18.6510559,2020-04-09 00:00:00
37242,1745-3767-4799-5523,159.56.190.120,ICICI603,Franchise,-8.6436289,122.1235054,2020-04-09 00:00:00
9858,4548-7179-3813-2259,242.210.91.156,SBI561,Franchise,36.99532,59.76472,2020-04-09 00:00:00
3900,9743-5309-9170-3438,192.92.214.53,HDFC493,Bank,5.9,6.833333,2020-04-09 00:00:00
34555,9222-7008-5461-5579,190.125.154.170,ICICI818,Bank,33.8779889,132.2526506,2020-04-09 00:00:00
9502,7155-0882-0755-5686,120.17.80.82,YESBANK909,Franchise,-6.981636,108.308502,2020-04-09 00:00:00
16253,2788-3031-8453-1023,226.47.39.239,IDBI498,Franchise,32.687346,35.419972,2020-04-09 00:00:00
22371,6577-7020-9412-2854,47.221.5.5,SBI242,Franchise,-5.1841285,-37.3477805,2020-04-09 00:00:00
12791,1166-9894-6516-6631,70.91.23.141,IDBI131,Bank,55.650711,37.39423,2020-04-09 00:00:00
35988,4531-7538-7177-3783,99.130.70.180,ICICI604,Bank,29.270311,88.880492,2020-04-09 00:00:00
10490,5760-5237-2906-2805,198.5.105.76,SBI752,Franchise,-20.3170872,57.5265289,2020-04-09 00:00:00
32705,9368-5931-3248-1380,67.46.57.81,IDBI988,Franchise,48.732568,2.2889821,2020-04-09 00:00:00
25550,3222-1859-0830-4307,174.142.84.244,ICICI873,Bank,35.6046794,139.730028,2020-04-09 00:00:00
11783,5992-0721-5447-8039,253.194.67.31,YESBANK925,Bank,43.09476,45.35898,2020-04-09 00:00:00
32839,1297-1793-4612-1176,31.227.201.101,SBI198,Franchise,37.533773,121.315291,2020-04-09 00:00:00
39133,0298-3582-5454-2147,164.218.24.128,SBI833,Bank,39.822507,109.963338,2020-04-09 00:00:00
14488,9116-0515-9859-0314,204.31.159.135,IDBI583,Bank,37.8412319,140.5135888,2020-04-09 00:00:00
3961,2371-9075-7759-0093,138.213.137.209,AXIS388,Bank,-32.4499018,-71.2325958,2020-04-09 00:00:00
36013,8505-1738-0682-1666,140.56.72.253,YESBANK131,Franchise,52.96202,158.25723,2020-04-09 00:00:00
37433,6209-0652-0954-4391,72.10.127.96,IDBI436,Bank,-16.3800324,-60.9656452,2020-04-09 00:00:00
35340,6307-7328-0773-5010,4.237.17.124,SBI362,Franchise,49.911732,20.8725617,2020-04-09 00:00:00
34193,0324-1405-7041-2244,41.114.67.32,ICICI235,Bank,50.7873249,36.477323,2020-04-09 00:00:00
22530,6179-1297-1312-6482,29.86.234.145,HDFC443,Bank,58.4005878,13.7982616,2020-04-09 00:00:00
6019,4121-1532-2786-1979,138.173.192.8,SBI319,Franchise,57.7311354,12.0619752,2020-04-09 00:00:00
23095,4852-5086-6655-8034,41.68.236.125,AXIS334,Bank,13.4794397,-16.6703963,2020-04-09 00:00:00
36564,8089-7626-3615-6984,69.106.92.71,SBI448,Franchise,45.7652358,126.6379525,2020-04-09 00:00:00
730,5441-9478-4851-2475,100.25.239.187,IDBI605,Bank,60.5711454,21.831107,2020-04-09 00:00:00
24402,1582-2717-5379-9157,99.96.22.161,AXIS760,Bank,16.7702095,-93.3791405,2020-04-09 00:00:00
24745,2143-6693-1327-1469,212.235.232.82,ICICI183,Franchise,-31.4505323,-64.1847851,2020-04-09 00:00:00
8803,3028-4854-3497-5966,25.114.69.200,HDFC887,Franchise,-25.5281546,-48.5430054,2020-04-09 00:00:00
12478,6571-7207-6396-2075,32.109.117.23,YESBANK272,Bank,41.267244,123.236944,2020-04-09 00:00:00
24116,3531-4424-9926-9905,243.205.104.150,ICICI354,Franchise,43.067122,0.151424,2020-04-09 00:00:00
10687,1322-8590-7607-4977,114.58.234.189,ICICI469,Bank,-37.4629159,-72.3612251,2020-04-09 00:00:00
28521,1543-0393-4265-6956,232.78.80.8,AXIS580,Franchise,13.1554369,123.7154023,2020-04-09 00:00:00
10000,6676-8897-2345-0909,85.175.120.197,ICICI497,Bank,12.906926,77.575289,2020-04-09 11:05:30
50000,6676-8897-2345-0909,192.168.1.222,YESBANK827,Bank,12.972395,77.636947,2020-04-09 11:06:30
200,6789-4534-7765-1209,85.175.120.197,AXIS795,Bank,12.906926,77.575289,2020-04-09 11:05:30
8000,6789-4534-7765-1209,192.168.1.222,SBI239,Bank,12.972395,77.636947,2020-04-09 11:06:30
38687,3952-1209-1905-2599,146.28.230.65,SBI841,Bank,-11.4691392,-76.6232202,2020-04-09 00:00:00
18736,0545-2996-5535-2446,62.230.132.230,AXIS826,Bank,38.4677243,-28.5112113,2020-04-09 00:00:00
35777,3200-2934-8654-8842,236.195.18.132,ICICI497,Franchise,22.6659838,104.262851,2020-04-09 00:00:00
14094,5010-2801-5282-6244,123.32.240.129,YESBANK416,Bank,-6.6183695,107.7251314,2020-04-09 00:00:00
2862,5501-6818-4952-1174,159.206.121.34,YESBANK827,Franchise,-6.4026236,-38.8591633,2020-04-09 00:00:00
2121,3390-0778-6723-3274,141.150.163.174,SBI823,Franchise,59.4687696,24.9801867,2020-04-09 00:00:00
12037,6928-3058-1659-2603,117.59.29.93,ICICI670,Bank,37.1264754,-8.2996637,2020-04-09 00:00:00
17257,9319-7003-4015-8177,29.206.120.100,SBI946,Bank,20.8965838,-105.4093552,2020-04-09 00:00:00
3422,1178-0838-2279-1653,26.35.192.24,SBI560,Bank,42.579473,127.009201,2020-04-09 00:00:00
7763,8235-3966-9338-2590,40.117.129.214,ICICI244,Bank,30.848103,116.360871,2020-04-09 00:00:00
36294,1097-0946-5666-1083,141.60.98.223,AXIS240,Franchise,32.7657318,-117.199996,2020-04-09 00:00:00
6564,7027-0500-3082-8589,57.140.27.11,YESBANK850,Bank,14.5609722,121.0224008,2020-04-09 00:00:00
6264,9730-8577-0423-1508,198.174.114.227,SBI382,Franchise,10.8026827,105.1960795,2020-04-09 00:00:00
38492,3499-3811-9537-6025,47.175.222.219,HDFC123,Franchise,49.871405,123.829819,2020-04-09 00:00:00
35944,3346-2865-7162-0738,137.67.76.7,AXIS135,Bank,31.5140575,-97.1520926,2020-04-09 00:00:00
36915,5176-5298-3027-4476,132.145.181.108,YESBANK431,Bank,-15.8003597,-70.3435088,2020-04-09 00:00:00
17008,1405-9863-5380-6406,202.139.190.69,HDFC432,Bank,-7.1387719,111.639243,2020-04-09 00:00:00
5600,9123-3554-9528-3529,69.20.90.192,ICICI307,Bank,-32.8337995,-70.5972179,2020-04-09 00:00:00
30487,4922-6892-4846-5577,196.124.80.107,HDFC285,Bank,15.1315727,120.5976797,2020-04-09 00:00:00
4504,9041-9337-5493-1175,212.47.118.149,SBI328,Franchise,-13.734009,-39.1478933,2020-04-09 00:00:00
9052,2939-1535-5475-4994,233.119.235.217,ICICI635,Franchise,37.417116,121.241089,2020-04-09 00:00:00
39282,1470-7854-1762-6273,124.24.139.118,SBI804,Bank,32.5124846,-116.8557985,2020-04-09 00:00:00
28570,0618-2924-5426-7140,210.108.134.108,HDFC141,Bank,41.1055663,-8.508386,2020-04-09 00:00:00
23091,5851-2307-0919-0244,237.119.238.207,AXIS484,Franchise,53.2445421,50.4047054,2020-04-09 00:00:00
5077,4962-8841-4599-2913,135.48.182.43,ICICI401,Franchise,55.3040194,83.6056675,2020-04-09 00:00:00
14505,3654-5453-0322-2796,25.108.171.129,AXIS980,Franchise,-33.2307354,20.5826261,2020-04-09 00:00:00
8458,6563-0288-2671-3333,137.62.110.123,YESBANK142,Bank,34.527114,108.842622,2020-04-09 00:00:00
12052,4337-6724-4854-4029,178.136.126.35,AXIS917,Franchise,21.853708,106.761519,2020-04-09 00:00:00
33712,3717-3237-5920-7509,226.17.3.9,IDBI605,Bank,-15.7666707,35.0167866,2020-04-09 00:00:00
1273,5076-1160-1531-0057,83.122.181.61,SBI227,Franchise,51.777114,16.818952,2020-04-09 00:00:00
17191,7417-8294-7477-7097,154.49.248.185,SBI361,Bank,40.5329933,50.0035678,2020-04-09 00:00:00
15287,4376-8178-2872-4756,243.16.111.220,YESBANK311,Franchise,39.8551211,44.6942731,2020-04-09 00:00:00
24484,7820-3188-3456-2120,86.215.241.77,ICICI897,Bank,54.3051891,-8.1722002,2020-04-09 00:00:00
8805,2600-5087-1374-3969,182.109.71.60,HDFC683,Franchise,7.5273576,125.6239227,2020-04-09 00:00:00
12941,7897-9112-6780-3498,186.216.18.230,AXIS510,Bank,0.10144,127.43402,2020-04-09 00:00:00
35710,0384-8041-8242-5802,2.168.235.200,YESBANK632,Franchise,45.559393,-73.907613,2020-04-09 00:00:00
789,5452-2328-8306-0329,128.64.227.95,YESBANK832,Bank,44.5043184,20.2873726,2020-04-09 00:00:00
29553,9183-8913-5961-7541,193.148.99.170,ICICI437,Franchise,-14.3816618,34.3254842,2020-04-09 00:00:00
7536,2847-3749-4001-4078,222.233.236.122,IDBI946,Bank,40.6195225,140.6519871,2020-04-09 00:00:00
29164,3724-2944-1298-6264,96.8.61.154,YESBANK345,Franchise,34.1205182,71.1485258,2020-04-09 00:00:00
6245,1321-3680-5040-2715,190.62.12.148,IDBI497,Franchise,52.6029163,41.4669909,2020-04-09 00:00:00
36758,3902-8766-7619-4606,244.188.4.47,YESBANK416,Bank,54.6380366,25.2865584,2020-04-09 00:00:00
9587,9536-5229-9188-5614,169.241.141.50,SBI335,Bank,14.326195,-89.4505802,2020-04-09 00:00:00
31982,6247-6150-6142-4361,98.24.240.155,YESBANK871,Franchise,63.503807,53.410931,2020-04-09 00:00:00
5696,6774-4769-2017-5762,242.11.210.38,HDFC556,Franchise,6.594633,125.400567,2020-04-09 00:00:00
35715,7264-4674-2281-5713,32.152.146.220,YESBANK756,Bank,34.36441,36.4158225,2020-04-09 00:00:00
601,4652-7469-9532-9762,41.135.8.42,HDFC102,Franchise,39.9475,127.87111,2020-04-09 00:00:00
19461,6675-4667-9212-5085,77.0.170.252,HDFC102,Franchise,58.6247472,59.8241142,2020-04-09 00:00:00
20489,8046-4585-7520-4375,52.26.73.105,ICICI327,Bank,42.4379175,24.1808285,2020-04-09 00:00:00
21684,5626-0286-6253-2004,229.39.69.157,AXIS496,Franchise,-22.9916783,-45.5651683,2020-04-09 00:00:00
24142,5010-9353-7694-6474,129.163.110.166,SBI251,Bank,51.5902809,19.6814345,2020-04-09 00:00:00
36596,2998-4244-5855-1322,54.180.234.221,HDFC868,Bank,41.410051,-7.4489531,2020-04-09 00:00:00
37160,2763-5279-4916-0045,169.214.19.197,HDFC930,Franchise,-7.2117,107.9114,2020-04-09 00:00:00
11986,1267-4418-0086-1689,146.247.178.239,YESBANK992,Bank,46.176012,129.425798,2020-04-09 00:00:00
24752,3404-6963-3523-3345,3.26.204.174,SBI909,Bank,40.8437383,22.2997708,2020-04-09 00:00:00
25128,7693-1662-2452-4575,66.254.48.178,SBI487,Bank,40.99629,126.54756,2020-04-09 00:00:00
20272,4647-2959-0196-3813,79.46.102.219,IDBI417,Franchise,-10.0519585,-36.2196853,2020-04-09 00:00:00
28460,6783-7144-7444-7056,240.33.115.139,AXIS612,Franchise,50.7074591,7.1093481,2020-04-09 00:00:00
30327,9880-8824-1637-4163,51.225.217.29,SBI877,Bank,42.546675,129.010106,2020-04-09 00:00:00
18024,0814-9672-4668-6623,27.128.8.188,YESBANK105,Bank,50.5801021,-113.8707312,2020-04-09 00:00:00
21296,7957-4375-3631-8634,5.32.14.118,IDBI927,Franchise,28.743812,118.272674,2020-04-09 00:00:00
8445,6018-4050-4238-1640,110.222.11.53,IDBI247,Franchise,43.089588,40.702579,2020-04-09 00:00:00
14204,6140-0459-9457-9760,93.79.198.126,IDBI403,Bank,31.129098,120.839842,2020-04-09 00:00:00
19008,8599-2520-4025-2254,34.70.174.142,AXIS510,Bank,18.278467,100.179649,2020-04-09 00:00:00
31977,0213-2925-2083-3418,164.72.202.116,SBI263,Franchise,41.985186,122.836723,2020-04-09 00:00:00
38757,1819-9754-8754-2109,45.101.105.211,SBI972,Franchise,-2.2306406,-80.9001863,2020-04-09 00:00:00
18578,2095-3998-2836-5273,18.48.11.250,YESBANK906,Franchise,25.843691,98.854532,2020-04-09 00:00:00
16898,9332-4517-5720-2103,182.80.41.0,HDFC573,Franchise,46.1743441,16.9184542,2020-04-09 00:00:00
3680,9918-4895-8244-9938,71.157.33.105,AXIS864,Franchise,29.270311,88.880492,2020-04-09 00:00:00
23262,7051-3779-8041-2135,223.77.218.223,AXIS529,Bank,28.6448398,15.9699878,2020-04-09 00:00:00
1423,9183-0502-0415-0447,162.245.74.230,ICICI455,Bank,29.584292,111.380014,2020-04-09 00:00:00
15582,8515-3391-7506-3601,172.194.134.151,YESBANK860,Bank,52.3336578,20.8869861,2020-04-09 00:00:00
10931,3105-7123-5553-0007,41.222.49.245,AXIS268,Franchise,-34.6833725,-58.429967,2020-04-09 00:00:00
21478,6282-2082-5677-0050,210.176.106.197,AXIS145,Franchise,-19.5728709,18.1072924,2020-04-09 00:00:00
17263,9696-0052-9003-7177,119.101.234.102,YESBANK849,Franchise,40.1919977,122.1700081,2020-04-09 00:00:00
37605,3906-2956-8449-7514,42.159.224.14,HDFC593,Bank,38.7655253,-9.3448465,2020-04-09 00:00:00
3741,4349-8160-0649-2047,251.175.114.37,AXIS709,Bank,35.5488997,36.6444758,2020-04-09 00:00:00
34113,8857-6745-4812-0408,170.116.229.76,ICICI787,Franchise,-1.3247967,-78.5376906,2020-04-09 00:00:00
32116,8799-5070-7571-0228,154.98.226.31,HDFC332,Franchise,48.3728929,-4.212759,2020-04-09 00:00:00
4158,5427-7455-3344-9948,166.121.161.183,SBI732,Bank,18.1311468,-66.6395219,2020-04-09 00:00:00
1731,2867-8316-3758-8365,173.170.44.72,YESBANK626,Bank,29.4779861,30.961645,2020-04-09 00:00:00
37880,9425-5929-1746-6866,176.114.31.9,SBI191,Franchise,39.4625,21.65861,2020-04-09 00:00:00
8068,6107-0164-8574-3397,10.215.24.55,AXIS519,Bank,40.7275043,-73.9800645,2020-04-09 00:00:00
24288,6359-9791-2606-0496,39.117.45.203,IDBI396,Franchise,13.7246078,100.5148471,2020-04-09 00:00:00
15376,8213-3333-4663-8392,253.128.68.49,ICICI181,Bank,59.3326658,18.056792,2020-04-09 00:00:00
33974,6271-4158-9541-2024,82.253.110.211,IDBI362,Bank,44.5590244,4.7447501,2020-04-09 00:00:00
28240,4500-8656-5051-8757,138.100.155.188,ICICI270,Bank,1.0788178,30.3896651,2020-04-09 00:00:00
